Datum;Binnengekomen bij Provider;Doorgeleid naar keuzemenu;Door beller opgehangen in menu;Automatisch behandeld in menu;Thema;Gekozen voor thema incl. doorverbindingen;In de wachtrij;Door beller opgehangen in de wachtrij;Geholpen door medewerker;Gemiddelde wachttijd (s);;
01/04/2021;31676,00;31145,00;4038,00;2128,00;TOTAAL;35032,00;34605,00;659,00;33944,00;54;;
01/04/2021;;;;;PARTICULIEREN;9922,00;9922,00;83,00;9839,00;25;;
01/04/2021;;;;;TOESLAGEN;6562,00;6349,00;150,00;6197,00;80;;
01/04/2021;;;;;ONDERNEMINGEN;5911,00;5911,00;63,00;5848,00;53;;
01/04/2021;;;;;INTERMEDIAIRS;4169,00;3970,00;205,00;3765,00;123;;
01/04/2021;;;;;OVERIG;3391,00;3391,00;16,00;3375,00;27;;
01/04/2021;;;;;AUTO;2590,00;2575,00;110,00;2465,00;74;;
01/04/2021;;;;;BUITENLAND;2487,00;2487,00;32,00;2455,00;18;;
02/04/2021;24338,00;23889,00;3081,00;1854,00;TOTAAL;27456,00;27376,00;398,00;26978,00;47;;
02/04/2021;;;;;PARTICULIEREN;8700,00;8700,00;89,00;8611,00;31;;
02/04/2021;;;;;ONDERNEMINGEN;4632,00;4632,00;61,00;4571,00;64;;
02/04/2021;;;;;TOESLAGEN;4451,00;4371,00;85,00;4286,00;61;;
02/04/2021;;;;;OVERIG;2942,00;2942,00;69,00;2873,00;101;;
02/04/2021;;;;;INTERMEDIAIRS;2629,00;2629,00;28,00;2601,00;23;;
02/04/2021;;;;;AUTO;2274,00;2274,00;40,00;2234,00;31;;
02/04/2021;;;;;BUITENLAND;1828,00;1828,00;26,00;1802,00;16;;
06/04/2021;48822,00;47926,00;6940,00;4057,00;TOTAAL;52324,00;52115,00;1874,00;50223,00;127;;
06/04/2021;;;;;PARTICULIEREN;18056,00;18056,00;400,00;17653,00;96;;
06/04/2021;;;;;TOESLAGEN;9032,00;8935,00;190,00;8744,00;93;;
06/04/2021;;;;;ONDERNEMINGEN;8209,00;8209,00;226,00;7983,00;134;;
06/04/2021;;;;;OVERIG;5368,00;5323,00;367,00;4942,00;331;;
06/04/2021;;;;;INTERMEDIAIRS;4135,00;4135,00;134,00;4001,00;93;;
06/04/2021;;;;;BUITENLAND;4016,00;3949,00;511,00;3438,00;208;;
06/04/2021;;;;;AUTO;3508,00;3508,00;46,00;3462,00;20;;
07/04/2021;40482,00;39728,00;6192,00;3122,00;TOTAAL;42225,00;41721,00;2596,00;39105,00;203;;
07/04/2021;;;;;PARTICULIEREN;13724,00;13724,00;810,00;12910,00;209;;
07/04/2021;;;;;TOESLAGEN;7548,00;7359,00;529,00;6830,00;226;;
07/04/2021;;;;;ONDERNEMINGEN;6564,00;6559,00;203,00;6351,00;154;;
07/04/2021;;;;;OVERIG;4123,00;4048,00;289,00;3750,00;339;;
07/04/2021;;;;;INTERMEDIAIRS;3997,00;3949,00;162,00;3787,00;105;;
07/04/2021;;;;;BUITENLAND;3257,00;3190,00;410,00;2778,00;232;;
07/04/2021;;;;;AUTO;3012,00;2892,00;193,00;2699,00;156;;
08/04/2021;35091,00;34498,00;4617,00;2507,00;TOTAAL;39184,00;38952,00;1100,00;37844,00;98;;
08/04/2021;;;;;PARTICULIEREN;11986,00;11986,00;140,00;11845,00;48;;
08/04/2021;;;;;TOESLAGEN;6657,00;6549,00;190,00;6357,00;90;;
08/04/2021;;;;;ONDERNEMINGEN;5998,00;5998,00;122,00;5876,00;87;;
08/04/2021;;;;;OVERIG;4244,00;4244,00;224,00;4015,00;281;;
08/04/2021;;;;;INTERMEDIAIRS;4212,00;4108,00;165,00;3943,00;102;;
08/04/2021;;;;;BUITENLAND;3214,00;3214,00;109,00;3105,00;39;;
08/04/2021;;;;;AUTO;2873,00;2853,00;150,00;2703,00;153;;
09/04/2021;29744,00;29722,00;3746,00;2259,00;TOTAAL;34319,00;33972,00;1035,00;32931,00;102;;
09/04/2021;;;;;PARTICULIEREN;10192,00;10192,00;75,00;10116,00;26;;
09/04/2021;;;;;TOESLAGEN;5904,00;5620,00;162,00;5458,00;131;;
09/04/2021;;;;;ONDERNEMINGEN;5126,00;5126,00;65,00;5061,00;77;;
09/04/2021;;;;;OVERIG;3939,00;3939,00;266,00;3668,00;299;;
09/04/2021;;;;;INTERMEDIAIRS;3694,00;3693,00;32,00;3661,00;26;;
09/04/2021;;;;;AUTO;2838,00;2779,00;323,00;2456,00;251;;
09/04/2021;;;;;BUITENLAND;2626,00;2623,00;112,00;2511,00;74;;
12/04/2021;44880,00;44811,00;5467,00;3494,00;TOTAAL;48523,00;46425,00;1580,00;44836,00;126;;
12/04/2021;;;;;PARTICULIEREN;14326,00;14326,00;276,00;14049,00;64;;
12/04/2021;;;;;TOESLAGEN;10704,00;8892,00;293,00;8599,00;158;;
12/04/2021;;;;;ONDERNEMINGEN;7144,00;7144,00;157,00;6987,00;146;;
12/04/2021;;;;;OVERIG;5013,00;4787,00;518,00;4261,00;412;;
12/04/2021;;;;;INTERMEDIAIRS;4019,00;4019,00;54,00;3965,00;29;;
12/04/2021;;;;;BUITENLAND;3700,00;3700,00;110,00;3590,00;36;;
12/04/2021;;;;;AUTO;3617,00;3557,00;172,00;3385,00;115;;
13/04/2021;34740,00;34698,00;4276,00;2664,00;TOTAAL;38783,00;38538,00;799,00;37730,00;72;;
13/04/2021;;;;;PARTICULIEREN;11326,00;11326,00;123,00;11203,00;19;;
13/04/2021;;;;;TOESLAGEN;7119,00;6980,00;171,00;6805,00;91;;
13/04/2021;;;;;ONDERNEMINGEN;6091,00;6091,00;67,00;6024,00;50;;
13/04/2021;;;;;INTERMEDIAIRS;4157,00;4157,00;60,00;4097,00;32;;
13/04/2021;;;;;OVERIG;4137,00;4137,00;172,00;3960,00;259;;
13/04/2021;;;;;BUITENLAND;3180,00;3180,00;24,00;3156,00;9;;
13/04/2021;;;;;AUTO;2773,00;2667,00;182,00;2485,00;166;;
14/04/2021;32157,00;32110,00;4236,00;2614,00;TOTAAL;35328,00;35105,00;1100,00;33997,00;93;;
14/04/2021;;;;;PARTICULIEREN;10340,00;10340,00;178,00;10161,00;42;;
14/04/2021;;;;;TOESLAGEN;6118,00;6001,00;126,00;5874,00;76;;
14/04/2021;;;;;ONDERNEMINGEN;5673,00;5673,00;119,00;5554,00;94;;
14/04/2021;;;;;OVERIG;3788,00;3788,00;214,00;3568,00;236;;
14/04/2021;;;;;INTERMEDIAIRS;3769,00;3733,00;137,00;3596,00;72;;
14/04/2021;;;;;AUTO;2824,00;2754,00;298,00;2456,00;254;;
14/04/2021;;;;;BUITENLAND;2816,00;2816,00;28,00;2788,00;13;;
15/04/2021;32636,00;32602,00;4184,00;2345,00;TOTAAL;36343,00;36195,00;930,00;35256,00;83;;
15/04/2021;;;;;PARTICULIEREN;10558,00;10558,00;150,00;10408,00;36;;
15/04/2021;;;;;TOESLAGEN;7121,00;7087,00;147,00;6939,00;69;;
15/04/2021;;;;;ONDERNEMINGEN;5354,00;5354,00;80,00;5274,00;72;;
15/04/2021;;;;;INTERMEDIAIRS;3998,00;3902,00;116,00;3786,00;73;;
15/04/2021;;;;;OVERIG;3990,00;3990,00;185,00;3797,00;259;;
15/04/2021;;;;;BUITENLAND;2823,00;2823,00;133,00;2690,00;67;;
15/04/2021;;;;;AUTO;2499,00;2481,00;119,00;2362,00;112;;
16/04/2021;29369,00;29325,00;3511,00;2195,00;TOTAAL;32965,00;32458,00;818,00;31637,00;92;;
16/04/2021;;;;;PARTICULIEREN;9440,00;9440,00;115,00;9325,00;47;;
16/04/2021;;;;;TOESLAGEN;6730,00;6329,00;156,00;6173,00;101;;
16/04/2021;;;;;ONDERNEMINGEN;4820,00;4820,00;57,00;4763,00;72;;
16/04/2021;;;;;OVERIG;3519,00;3503,00;199,00;3301,00;281;;
16/04/2021;;;;;INTERMEDIAIRS;3415,00;3345,00;82,00;3263,00;61;;
16/04/2021;;;;;BUITENLAND;2536,00;2536,00;45,00;2491,00;19;;
16/04/2021;;;;;AUTO;2505,00;2485,00;164,00;2321,00;146;;
19/04/2021;39891,00;39840,00;4856,00;3133,00;TOTAAL;44141,00;43805,00;961,00;42842,00;71;;
19/04/2021;;;;;PARTICULIEREN;12882,00;12882,00;132,00;12749,00;36;;
19/04/2021;;;;;TOESLAGEN;8783,00;8475,00;189,00;8285,00;73;;
19/04/2021;;;;;ONDERNEMINGEN;6877,00;6877,00;152,00;6725,00;95;;
19/04/2021;;;;;OVERIG;4482,00;4481,00;174,00;4307,00;177;;
19/04/2021;;;;;INTERMEDIAIRS;4179,00;4179,00;56,00;4123,00;35;;
19/04/2021;;;;;BUITENLAND;3630,00;3630,00;63,00;3567,00;21;;
19/04/2021;;;;;AUTO;3308,00;3281,00;195,00;3086,00;126;;
20/04/2021;38744,00;38681,00;4369,00;2661,00;TOTAAL;44023,00;43867,00;543,00;43324,00;31;;
20/04/2021;;;;;TOESLAGEN;12115,00;11959,00;188,00;11771,00;36;;
20/04/2021;;;;;PARTICULIEREN;10917,00;10917,00;88,00;10829,00;17;;
20/04/2021;;;;;ONDERNEMINGEN;5965,00;5965,00;53,00;5912,00;50;;
20/04/2021;;;;;OVERIG;4598,00;4598,00;37,00;4561,00;40;;
20/04/2021;;;;;INTERMEDIAIRS;4232,00;4232,00;36,00;4196,00;12;;
20/04/2021;;;;;BUITENLAND;3361,00;3361,00;70,00;3291,00;30;;
20/04/2021;;;;;AUTO;2835,00;2835,00;71,00;2764,00;42;;
21/04/2021;37282,00;37238,00;4045,00;2788,00;TOTAAL;41026,00;38141,00;965,00;37173,00;93;;
21/04/2021;;;;;TOESLAGEN;11348,00;8562,00;249,00;8311,00;130;;
21/04/2021;;;;;PARTICULIEREN;10239,00;10239,00;125,00;10114,00;41;;
21/04/2021;;;;;ONDERNEMINGEN;5761,00;5761,00;152,00;5609,00;125;;
21/04/2021;;;;;INTERMEDIAIRS;4020,00;3923,00;120,00;3803,00;86;;
21/04/2021;;;;;OVERIG;3926,00;3926,00;144,00;3781,00;169;;
21/04/2021;;;;;BUITENLAND;2956,00;2956,00;77,00;2879,00;30;;
21/04/2021;;;;;AUTO;2776,00;2774,00;98,00;2676,00;76;;
22/04/2021;38753,00;38717,00;3897,00;2522,00;TOTAAL;42660,00;36751,00;1044,00;35702,00;112;;
22/04/2021;;;;;TOESLAGEN;13316,00;7664,00;295,00;7368,00;222;;
22/04/2021;;;;;PARTICULIEREN;9715,00;9715,00;138,00;9577,00;41;;
22/04/2021;;;;;ONDERNEMINGEN;5978,00;5978,00;98,00;5880,00;85;;
22/04/2021;;;;;INTERMEDIAIRS;4387,00;4133,00;219,00;3914,00;130;;
22/04/2021;;;;;OVERIG;4051,00;4051,00;146,00;3901,00;186;;
22/04/2021;;;;;BUITENLAND;2821,00;2821,00;56,00;2765,00;17;;
22/04/2021;;;;;AUTO;2392,00;2389,00;92,00;2297,00;91;;
23/04/2021;37701,00;37660,00;3657,00;2610,00;TOTAAL;40594,00;33866,00;815,00;33049,00;86;;
23/04/2021;;;;;TOESLAGEN;12888,00;6312,00;179,00;6133,00;166;;
23/04/2021;;;;;PARTICULIEREN;9078,00;9078,00;99,00;8979,00;28;;
23/04/2021;;;;;ONDERNEMINGEN;5712,00;5712,00;79,00;5633,00;58;;
23/04/2021;;;;;INTERMEDIAIRS;3850,00;3700,00;177,00;3523,00;120;;
23/04/2021;;;;;OVERIG;3840,00;3838,00;164,00;3672,00;184;;
23/04/2021;;;;;BUITENLAND;2701,00;2701,00;80,00;2621,00;40;;
23/04/2021;;;;;AUTO;2525,00;2525,00;37,00;2488,00;16;;
26/04/2021;53548,00;53449,00;5651,00;4446,00;TOTAAL;55983,00;47033,00;2151,00;44879,00;159;;
26/04/2021;;;;;TOESLAGEN;17170,00;8272,00;210,00;8062,00;165;;
26/04/2021;;;;;PARTICULIEREN;13929,00;13929,00;184,00;13744,00;54;;
26/04/2021;;;;;ONDERNEMINGEN;8099,00;8078,00;469,00;7609,00;250;;
26/04/2021;;;;;OVERIG;5163,00;5161,00;223,00;4936,00;232;;
26/04/2021;;;;;INTERMEDIAIRS;4391,00;4386,00;272,00;4114,00;202;;
26/04/2021;;;;;BUITENLAND;3958,00;3951,00;674,00;3277,00;288;;
26/04/2021;;;;;AUTO;3273,00;3256,00;119,00;3137,00;84;;
28/04/2021;54342,00;54248,00;5440,00;4267,00;TOTAAL;56322,00;44222,00;1860,00;42359,00;138;;
28/04/2021;;;;;TOESLAGEN;19255,00;7807,00;180,00;7627,00;173;;
28/04/2021;;;;;PARTICULIEREN;12074,00;12074,00;171,00;11902,00;49;;
28/04/2021;;;;;ONDERNEMINGEN;7649,00;7649,00;247,00;7402,00;147;;
28/04/2021;;;;;INTERMEDIAIRS;4960,00;4416,00;311,00;4105,00;219;;
28/04/2021;;;;;OVERIG;4349,00;4349,00;106,00;4241,00;112;;
28/04/2021;;;;;BUITENLAND;4154,00;4135,00;479,00;3656,00;197;;
28/04/2021;;;;;AUTO;3881,00;3792,00;366,00;3426,00;217;;
29/04/2021;65754,00;65655,00;5792,00;4564,00;TOTAAL;67577,00;45923,00;2184,00;43737,00;160;;
29/04/2021;;;;;TOESLAGEN;29219,00;8495,00;308,00;8186,00;200;;
29/04/2021;;;;;PARTICULIEREN;12802,00;12802,00;394,00;12408,00;104;;
29/04/2021;;;;;ONDERNEMINGEN;8078,00;8078,00;256,00;7821,00;156;;
29/04/2021;;;;;INTERMEDIAIRS;5889,00;4971,00;428,00;4543,00;263;;
29/04/2021;;;;;OVERIG;4393,00;4393,00;150,00;4243,00;140;;
29/04/2021;;;;;BUITENLAND;3786,00;3786,00;520,00;3266,00;226;;
29/04/2021;;;;;AUTO;3410,00;3398,00;128,00;3270,00;99;;
30/04/2021;65729,00;62031,00;6211,00;5016,00;TOTAAL;62134,00;42623,00;1750,00;40871,00;164;;
30/04/2021;;;;;TOESLAGEN;26408,00;7311,00;414,00;6897,00;356;;
30/04/2021;;;;;PARTICULIEREN;11929,00;11929,00;203,00;11725,00;54;;
30/04/2021;;;;;ONDERNEMINGEN;8284,00;8284,00;242,00;8041,00;166;;
30/04/2021;;;;;INTERMEDIAIRS;5233,00;4887,00;342,00;4545,00;231;;
30/04/2021;;;;;OVERIG;3777,00;3777,00;109,00;3668,00;126;;
30/04/2021;;;;;BUITENLAND;3385,00;3317,00;394,00;2923,00;236;;
30/04/2021;;;;;AUTO;3118,00;3118,00;46,00;3072,00;24;;
03/05/2021;79489,00;79411,00;7355,00;5223,00;TOTAAL;80453,00;50054,00;2716,00;47316,00;219;;
03/05/2021;;;;;TOESLAGEN;39353,00;9053,00;783,00;8270,00;438;;
03/05/2021;;;;;PARTICULIEREN;16038,00;15952,00;1174,00;14769,00;244;;
03/05/2021;;;;;ONDERNEMINGEN;8926,00;8926,00;257,00;8664,00;135;;
03/05/2021;;;;;OVERIG;4888,00;4875,00;283,00;4584,00;315;;
03/05/2021;;;;;INTERMEDIAIRS;4398,00;4398,00;105,00;4293,00;81;;
03/05/2021;;;;;BUITENLAND;3445,00;3445,00;62,00;3383,00;18;;
03/05/2021;;;;;AUTO;3405,00;3405,00;52,00;3353,00;28;;
04/05/2021;55044,00;54963,00;6479,00;4477,00;TOTAAL;56356,00;45430,00;3083,00;42315,00;256;;
04/05/2021;;;;;TOESLAGEN;18286,00;7501,00;600,00;6901,00;382;;
04/05/2021;;;;;PARTICULIEREN;15309,00;15185,00;1743,00;13424,00;401;;
04/05/2021;;;;;ONDERNEMINGEN;7417,00;7411,00;281,00;7124,00;183;;
04/05/2021;;;;;OVERIG;4738,00;4738,00;218,00;4512,00;191;;
04/05/2021;;;;;INTERMEDIAIRS;4544,00;4533,00;136,00;4397,00;114;;
04/05/2021;;;;;BUITENLAND;3177,00;3177,00;53,00;3124,00;15;;
04/05/2021;;;;;AUTO;2885,00;2885,00;52,00;2833,00;29;;
06/05/2021;70929,00;70853,00;11006,00;8446,00;TOTAAL;63941,00;52195,00;7895,00;44211,00;508;;
06/05/2021;;;;;PARTICULIEREN;21134,00;16583,00;4234,00;12288,00;880;;
06/05/2021;;;;;TOESLAGEN;15250,00;8815,00;1784,00;7030,00;793;;
06/05/2021;;;;;ONDERNEMINGEN;8078,00;7932,00;479,00;7443,00;273;;
06/05/2021;;;;;OVERIG;5926,00;5926,00;234,00;5676,00;243;;
06/05/2021;;;;;INTERMEDIAIRS;5531,00;5044,00;500,00;4544,00;321;;
06/05/2021;;;;;BUITENLAND;4103,00;4039,00;422,00;3616,00;182;;
06/05/2021;;;;;AUTO;3919,00;3856,00;242,00;3614,00;155;;
07/05/2021;56705,00;56597,00;8931,00;11221,00;TOTAAL;47647,00;43761,00;5007,00;38700,00;373;;
07/05/2021;;;;;PARTICULIEREN;18069,00;16154,00;2907,00;13209,00;580;;
07/05/2021;;;;;TOESLAGEN;8597,00;6631,00;1284,00;5346,00;718;;
07/05/2021;;;;;ONDERNEMINGEN;6444,00;6444,00;236,00;6198,00;206;;
07/05/2021;;;;;OVERIG;4990,00;4990,00;152,00;4835,00;170;;
07/05/2021;;;;;INTERMEDIAIRS;3688,00;3683,00;84,00;3599,00;76;;
07/05/2021;;;;;BUITENLAND;3085,00;3085,00;290,00;2793,00;170;;
07/05/2021;;;;;AUTO;2774,00;2774,00;54,00;2720,00;25;;
10/05/2021;39482,00;39366,00;4632,00;1338,00;TOTAAL;45067,00;43932,00;827,00;43102,00;72;;
10/05/2021;;;;;PARTICULIEREN;13668,00;13668,00;175,00;13493,00;42;;
10/05/2021;;;;;TOESLAGEN;9496,00;8361,00;261,00;8097,00;161;;
10/05/2021;;;;;ONDERNEMINGEN;5944,00;5944,00;115,00;5829,00;103;;
10/05/2021;;;;;OVERIG;5616,00;5616,00;81,00;5535,00;65;;
10/05/2021;;;;;INTERMEDIAIRS;3840,00;3840,00;62,00;3778,00;32;;
10/05/2021;;;;;BUITENLAND;3267,00;3267,00;82,00;3185,00;35;;
10/05/2021;;;;;AUTO;3236,00;3236,00;51,00;3185,00;15;;
11/05/2021;34287,00;34245,00;4156,00;1015,00;TOTAAL;38635,00;37755,00;982,00;36772,00;80;;
11/05/2021;;;;;PARTICULIEREN;10899,00;10899,00;229,00;10670,00;44;;
11/05/2021;;;;;TOESLAGEN;8560,00;7733,00;349,00;7383,00;189;;
11/05/2021;;;;;OVERIG;4892,00;4892,00;88,00;4804,00;64;;
11/05/2021;;;;;ONDERNEMINGEN;4890,00;4890,00;72,00;4818,00;59;;
11/05/2021;;;;;INTERMEDIAIRS;3878,00;3865,00;85,00;3780,00;56;;
11/05/2021;;;;;AUTO;2811,00;2771,00;90,00;2681,00;68;;
11/05/2021;;;;;BUITENLAND;2705,00;2705,00;69,00;2636,00;32;;
12/05/2021;34365,00;34317,00;4163,00;1036,00;TOTAAL;38461,00;37017,00;1599,00;35415,00;149;;
12/05/2021;;;;;PARTICULIEREN;10184,00;10184,00;432,00;9751,00;130;;
12/05/2021;;;;;TOESLAGEN;9512,00;8313,00;577,00;7735,00;296;;
12/05/2021;;;;;OVERIG;5038,00;5038,00;83,00;4954,00;77;;
12/05/2021;;;;;ONDERNEMINGEN;4471,00;4469,00;72,00;4397,00;73;;
12/05/2021;;;;;INTERMEDIAIRS;3504,00;3335,00;200,00;3135,00;169;;
12/05/2021;;;;;AUTO;2965,00;2891,00;158,00;2733,00;127;;
12/05/2021;;;;;BUITENLAND;2787,00;2787,00;77,00;2710,00;45;;
17/05/2021;54409,00;54305,00;9442,00;1679,00;TOTAAL;54190,00;51798,00;8058,00;43704,00;439;;
17/05/2021;;;;;PARTICULIEREN;15034,00;14991,00;3613,00;11357,00;625;;
17/05/2021;;;;;TOESLAGEN;13258,00;11169,00;2784,00;8382,00;882;;
17/05/2021;;;;;ONDERNEMINGEN;6643,00;6643,00;233,00;6407,00;142;;
17/05/2021;;;;;OVERIG;6246,00;6246,00;214,00;6023,00;183;;
17/05/2021;;;;;AUTO;4771,00;4529,00;608,00;3921,00;351;;
17/05/2021;;;;;INTERMEDIAIRS;4176,00;4158,00;228,00;3930,00;168;;
17/05/2021;;;;;BUITENLAND;4062,00;4062,00;378,00;3684,00;173;;
18/05/2021;34521,00;34490,00;3974,00;1144,00;TOTAAL;39875,00;39456,00;916,00;38537,00;76;;
18/05/2021;;;;;PARTICULIEREN;10628,00;10628,00;218,00;10410,00;62;;
18/05/2021;;;;;TOESLAGEN;9192,00;8778,00;373,00;8402,00;149;;
18/05/2021;;;;;ONDERNEMINGEN;5173,00;5173,00;54,00;5119,00;54;;
18/05/2021;;;;;OVERIG;5162,00;5162,00;65,00;5097,00;63;;
18/05/2021;;;;;INTERMEDIAIRS;3719,00;3719,00;106,00;3613,00;76;;
18/05/2021;;;;;AUTO;3035,00;3030,00;69,00;2961,00;45;;
18/05/2021;;;;;BUITENLAND;2966,00;2966,00;31,00;2935,00;11;;
19/05/2021;31964,00;31925,00;3887,00;1091,00;TOTAAL;36226,00;36041,00;1671,00;34362,00;134;;
19/05/2021;;;;;PARTICULIEREN;9794,00;9794,00;598,00;9192,00;180;;
19/05/2021;;;;;TOESLAGEN;8035,00;7876,00;601,00;7275,00;203;;
19/05/2021;;;;;OVERIG;5094,00;5094,00;157,00;4934,00;145;;
19/05/2021;;;;;ONDERNEMINGEN;4578,00;4577,00;50,00;4527,00;47;;
19/05/2021;;;;;INTERMEDIAIRS;3337,00;3316,00;115,00;3201,00;85;;
19/05/2021;;;;;BUITENLAND;2740,00;2740,00;94,00;2646,00;58;;
19/05/2021;;;;;AUTO;2648,00;2644,00;56,00;2587,00;43;;
20/05/2021;34530,00;34494,00;3796,00;1090,00;TOTAAL;39971,00;39833,00;1196,00;38636,00;81;;
20/05/2021;;;;;TOESLAGEN;11737,00;11685,00;484,00;11201,00;113;;
20/05/2021;;;;;PARTICULIEREN;8771,00;8771,00;134,00;8637,00;37;;
20/05/2021;;;;;OVERIG;5742,00;5737,00;93,00;5643,00;67;;
20/05/2021;;;;;ONDERNEMINGEN;4315,00;4315,00;65,00;4250,00;56;;
20/05/2021;;;;;INTERMEDIAIRS;3519,00;3517,00;104,00;3413,00;86;;
20/05/2021;;;;;AUTO;3109,00;3030,00;264,00;2766,00;205;;
20/05/2021;;;;;BUITENLAND;2778,00;2778,00;52,00;2726,00;26;;
21/05/2021;30377,00;30346,00;3863,00;926,00;TOTAAL;35042,00;34933,00;1592,00;33337,00;142;;
21/05/2021;;;;;PARTICULIEREN;9294,00;9294,00;542,00;8750,00;179;;
21/05/2021;;;;;TOESLAGEN;7721,00;7721,00;442,00;7278,00;204;;
21/05/2021;;;;;OVERIG;4854,00;4854,00;74,00;4779,00;79;;
21/05/2021;;;;;ONDERNEMINGEN;4312,00;4312,00;36,00;4276,00;32;;
21/05/2021;;;;;AUTO;3437,00;3357,00;270,00;3087,00;207;;
21/05/2021;;;;;INTERMEDIAIRS;2845,00;2834,00;91,00;2743,00;108;;
21/05/2021;;;;;BUITENLAND;2579,00;2561,00;137,00;2424,00;93;;
25/05/2021;42126,00;42092,00;5004,00;1393,00;TOTAAL;48338,00;47955,00;1747,00;46208,00;108;;
25/05/2021;;;;;PARTICULIEREN;13451,00;13451,00;457,00;12994,00;98;;
25/05/2021;;;;;TOESLAGEN;10170,00;10047,00;233,00;9814,00;92;;
25/05/2021;;;;;ONDERNEMINGEN;6469,00;6469,00;116,00;6353,00;85;;
25/05/2021;;;;;OVERIG;5955,00;5955,00;94,00;5861,00;91;;
25/05/2021;;;;;AUTO;4308,00;4048,00;440,00;3608,00;278;;
25/05/2021;;;;;INTERMEDIAIRS;4050,00;4050,00;74,00;3976,00;51;;
25/05/2021;;;;;BUITENLAND;3935,00;3935,00;333,00;3602,00;150;;
26/05/2021;40637,00;40588,00;4943,00;1609,00;TOTAAL;45160,00;43811,00;2541,00;41261,00;174;;
26/05/2021;;;;;PARTICULIEREN;11600,00;11600,00;673,00;10922,00;168;;
26/05/2021;;;;;TOESLAGEN;8567,00;8462,00;415,00;8047,00;143;;
26/05/2021;;;;;ONDERNEMINGEN;8530,00;7474,00;688,00;6784,00;339;;
26/05/2021;;;;;OVERIG;5527,00;5527,00;55,00;5471,00;63;;
26/05/2021;;;;;INTERMEDIAIRS;3822,00;3685,00;201,00;3484,00;176;;
26/05/2021;;;;;AUTO;3783,00;3732,00;275,00;3456,00;174;;
26/05/2021;;;;;BUITENLAND;3331,00;3331,00;234,00;3097,00;106;;
27/05/2021;42877,00;42845,00;5142,00;1952,00;TOTAAL;47087,00;44215,00;2225,00;41986,00;158;;
27/05/2021;;;;;ONDERNEMINGEN;11795,00;9753,00;985,00;8767,00;381;;
27/05/2021;;;;;PARTICULIEREN;10679,00;10679,00;463,00;10214,00;106;;
27/05/2021;;;;;TOESLAGEN;7287,00;7203,00;190,00;7013,00;72;;
27/05/2021;;;;;OVERIG;5321,00;5295,00;63,00;5231,00;59;;
27/05/2021;;;;;INTERMEDIAIRS;4922,00;4202,00;328,00;3874,00;261;;
27/05/2021;;;;;AUTO;3774,00;3774,00;70,00;3704,00;27;;
27/05/2021;;;;;BUITENLAND;3309,00;3309,00;126,00;3183,00;83;;
28/05/2021;34853,00;34807,00;4186,00;1447,00;TOTAAL;38362,00;37888,00;1411,00;36477,00;136;;
28/05/2021;;;;;ONDERNEMINGEN;9350,00;9077,00;739,00;8338,00;387;;
28/05/2021;;;;;PARTICULIEREN;8618,00;8618,00;53,00;8565,00;11;;
28/05/2021;;;;;TOESLAGEN;6064,00;6064,00;53,00;6011,00;16;;
28/05/2021;;;;;OVERIG;4485,00;4485,00;37,00;4448,00;45;;
28/05/2021;;;;;INTERMEDIAIRS;3919,00;3718,00;398,00;3320,00;357;;
28/05/2021;;;;;AUTO;3053,00;3053,00;47,00;3006,00;15;;
28/05/2021;;;;;BUITENLAND;2873,00;2873,00;84,00;2789,00;37;;
31/05/2021;37866,00;37818,00;4145,00;1484,00;TOTAAL;42998,00;42889,00;936,00;41953,00;68;;
31/05/2021;;;;;PARTICULIEREN;10397,00;10397,00;67,00;10330,00;9;;
31/05/2021;;;;;ONDERNEMINGEN;8945,00;8938,00;349,00;8589,00;171;;
31/05/2021;;;;;TOESLAGEN;7014,00;7014,00;56,00;6958,00;9;;
31/05/2021;;;;;OVERIG;5216,00;5216,00;40,00;5176,00;34;;
31/05/2021;;;;;INTERMEDIAIRS;4423,00;4374,00;337,00;4037,00;230;;
31/05/2021;;;;;BUITENLAND;3616,00;3616,00;32,00;3584,00;12;;
31/05/2021;;;;;AUTO;3387,00;3334,00;55,00;3279,00;18;;
01/06/2021;31545,00;31509,00;3309,00;1170,00;TOTAAL;36448,00;36446,00;323,00;36123,00;20;;
01/06/2021;;;;;PARTICULIEREN;9374,00;9374,00;61,00;9313,00;10;;
01/06/2021;;;;;ONDERNEMINGEN;6474,00;6474,00;38,00;6436,00;23;;
01/06/2021;;;;;TOESLAGEN;6228,00;6228,00;38,00;6190,00;9;;
01/06/2021;;;;;OVERIG;4595,00;4595,00;16,00;4579,00;16;;
01/06/2021;;;;;INTERMEDIAIRS;3907,00;3905,00;108,00;3797,00;80;;
01/06/2021;;;;;BUITENLAND;3080,00;3080,00;25,00;3055,00;8;;
01/06/2021;;;;;AUTO;2790,00;2790,00;37,00;2753,00;15;;
02/06/2021;29906,00;29879,00;3151,00;1103,00;TOTAAL;34422,00;34176,00;439,00;33737,00;31;;
02/06/2021;;;;;PARTICULIEREN;9346,00;9346,00;48,00;9298,00;10;;
02/06/2021;;;;;TOESLAGEN;5661,00;5661,00;46,00;5615,00;7;;
02/06/2021;;;;;ONDERNEMINGEN;5489,00;5489,00;52,00;5437,00;45;;
02/06/2021;;;;;OVERIG;4815,00;4815,00;44,00;4771,00;25;;
